TimeStamp[us],power[w],dop,azimuthal[rad],ellipticity[rad]
-1876201515.0,6.422013e-07,0.9649854,-1.297466,0.0646466
-1876200639.0,6.280245e-07,0.9641822,-1.283647,0.06798291
-1876199764.0,6.206243e-07,0.9635532,-1.268846,0.07078357
-1876198890.0,6.313347e-07,0.9624058,-1.254758,0.07382012
-1876198018.0,6.259881e-07,0.9613314,-1.240466,0.07688466
-1876197076.0,5.988972e-07,0.9608578,-1.225567,0.07994136
-1876196200.0,5.803202e-07,0.95957,-1.210368,0.0828531
-1876195327.0,5.798989e-07,0.9585622,-1.195085,0.08610516
-1876194452.0,5.925672e-07,0.9573702,-1.180395,0.08905572
-1876193577.0,5.891425e-07,0.956174,-1.16564,0.09191706
-1876192772.0,5.825863e-07,0.9552756,-1.150721,0.09504996
-1876191830.0,5.977684e-07,0.9538366,-1.135441,0.09778406
-1876191024.0,5.872395e-07,0.9532456,-1.120404,0.1009422
-1876190216.0,5.804629e-07,0.9522192,-1.104542,0.1039928
-1876189340.0,5.997877e-07,0.9510512,-1.088439,0.1063901
-1876188466.0,6.033973e-07,0.949871,-1.072031,0.1088785
-1876187521.0,5.783835e-07,0.9490784,-1.055033,0.1116362
-1876186575.0,5.604534e-07,0.947498,-1.037621,0.113865
-1876185701.0,5.575885e-07,0.9464612,-1.020921,0.1158385
-1876184826.0,5.579793e-07,0.9450656,-1.002325,0.1169035
-1876183948.0,5.546839e-07,0.9438066,-0.9841002,0.1177588
-1876183137.0,5.466942e-07,0.9429992,-0.966596,0.1190245
-1876182260.0,5.440191e-07,0.941657,-0.9482754,0.12003
-1876181385.0,5.462754e-07,0.940706,-0.929451,0.121289
-1876180444.0,5.418253e-07,0.939575,-0.911501,0.122785
-1876179566.0,5.313368e-07,0.9385682,-0.8926408,0.1240049
-1876178691.0,5.22742e-07,0.9377522,-0.8738386,0.1248509
-1876177813.0,5.17748e-07,0.9371446,-0.8549348,0.1251948
-1876176933.0,5.169362e-07,0.9360382,-0.8359458,0.1256149
-1876176055.0,5.142989e-07,0.9356012,-0.8166996,0.1262585
-1876175175.0,5.068503e-07,0.9353352,-0.7980279,0.1271733
-1876174291.0,5.048031e-07,0.935012,-0.7790252,0.1278185
-1876173342.0,5.008683e-07,0.9342008,-0.7595245,0.1281907
-1876172462.0,5.006809e-07,0.9336034,-0.7397644,0.1287949
-1876171580.0,4.974745e-07,0.9335412,-0.7197362,0.1285122
-1876170765.0,4.870414e-07,0.9332608,-0.6990787,0.1285186
-1876169882.0,4.823865e-07,0.9331852,-0.678513,0.1282149
-1876169003.0,4.86651e-07,0.9341676,-0.6578621,0.1280473
-1876168120.0,4.870768e-07,0.9332814,-0.6375085,0.1273561
-1876167236.0,4.891247e-07,0.9342146,-0.6164881,0.1264689
-1876166356.0,4.798722e-07,0.9345516,-0.5959889,0.1254879
-1876165477.0,4.739372e-07,0.9357446,-0.5748784,0.1242777
-1876164527.0,4.705967e-07,0.9362894,-0.5540113,0.122353
-1876163645.0,4.762855e-07,0.9367332,-0.5332409,0.120435
-1876162767.0,4.717152e-07,0.9377116,-0.5124713,0.1185546
-1876161886.0,4.647581e-07,0.9385668,-0.4917099,0.1162305
-1876161004.0,4.593766e-07,0.9394444,-0.4713165,0.1142447
-1876160120.0,4.552953e-07,0.941205,-0.4505669,0.1117611
-1876159307.0,4.502448e-07,0.9411428,-0.4302632,0.1093065
-1876158424.0,4.461019e-07,0.9428634,-0.4094776,0.1059767
-1876157540.0,4.461354e-07,0.9433852,-0.3883554,0.1026613
-1876156659.0,4.441109e-07,0.9449202,-0.3671142,0.09938748
-1876155779.0,4.373147e-07,0.946195,-0.3455485,0.09500854
-1876154829.0,4.373893e-07,0.9474326,-0.3239867,0.09047386
-1876153945.0,4.392362e-07,0.947842,-0.3022355,0.08596428
-1876153066.0,4.367939e-07,0.949828,-0.2807433,0.08143234
-1876152186.0,4.330266e-07,0.9513896,-0.2598988,0.07724989
-1876151305.0,4.341799e-07,0.9516664,-0.2387428,0.07254366
-1876150422.0,4.339317e-07,0.9535326,-0.217651,0.06808301
-1876149543.0,4.283787e-07,0.9543304,-0.1968985,0.06349328
-1876148665.0,4.26167e-07,0.9546134,-0.1759944,0.05884268
-1876147785.0,4.270202e-07,0.956625,-0.1550318,0.05399758
-1876146974.0,4.246267e-07,0.9577882,-0.1347803,0.04952135
-1876146026.0,4.205593e-07,0.958244,-0.1143581,0.04465342
-1876145146.0,4.213706e-07,0.9585896,-0.09404624,0.04009271
-1876144266.0,4.250633e-07,0.959016,-0.07381749,0.03542452
-1876143385.0,4.245008e-07,0.9596754,-0.05366671,0.03078673
-1876142506.0,4.18521e-07,0.9609546,-0.03289139,0.02566543
-1876141627.0,4.179316e-07,0.9595318,-0.01230621,0.02046762
