TimeStamp[us],power[w],dop,azimuthal[rad],ellipticity[rad]
735982379.0,1.288438e-06,0.5336575,0.9069558,0.5148145
735983048.0,3.091916e-06,0.8659864,1.053645,0.4185237
735983919.0,3.762743e-05,0.9373714,1.349267,0.4649906
735984756.0,3.712366e-06,0.89566,1.047332,0.5117182
735985391.0,1.583243e-06,0.7926508,1.086893,0.5701745
735986293.0,1.168779e-06,0.7832694,0.9380014,0.5836421
735987030.0,8.90756e-07,0.7182603,0.8862048,0.5593807
735987799.0,2.844149e-07,0.6867396,0.9372222,0.5221551
735988602.0,6.136739e-07,0.6472377,0.810437,0.5287025
735989338.0,5.611291e-07,0.5701582,0.7293294,0.4733286
735990140.0,5.301054e-07,0.5887442,0.7488636,0.5142385
735990941.0,5.019146e-07,0.5442511,0.7349559,0.5671907
735991742.0,4.688807e-07,0.460427,0.5571403,0.5333245
735992543.0,4.814696e-07,0.5232847,0.4679674,0.5928277
735993345.0,4.955748e-07,0.5494081,0.2555277,0.6013386
735994146.0,5.207614e-07,0.5598693,0.1793706,0.6749644
735994879.0,5.961697e-07,0.5682528,0.2592726,0.6200286
735995680.0,6.527912e-07,0.6606047,-0.01785182,0.638083
735996481.0,7.111961e-07,0.6916943,0.1290656,0.5779566
735997182.0,1.034855e-06,0.7310699,-0.9963204,0.6478561
735997984.0,1.24574e-06,0.8123377,-0.03969931,0.6959417
735998785.0,9.930602e-07,0.7927145,-0.03044807,0.5928771
735999516.0,1.034394e-06,0.7939552,0.0913129,0.6073979
736000315.0,1.332265e-06,0.8002335,0.04294587,0.6172264
736001048.0,1.696031e-06,0.8400144,0.004040249,0.64106
736001797.0,2.515599e-06,0.8764328,-0.03343057,0.6205512
736002512.0,3.689976e-06,0.889855,0.03725291,0.6582713
736003282.0,8.66164e-06,0.9022458,-0.02842891,0.6181391
736004179.0,0.0002307105,0.3067814,-0.0164647,0.2288057
736004843.0,0.0003074871,0.9915476,-0.8168704,0.5527855
736005673.0,4.618222e-06,0.894863,0.2188146,0.5989304
736006505.0,2.4099e-06,0.7976297,0.03349234,0.675637
736020327.0,4.385763e-08,0.1941614,1.398565,-0.3292857
736021127.0,4.905739e-08,0.2193225,1.284103,-0.3963035
736021862.0,5.084416e-08,0.1736006,1.526711,0.0893346
736022662.0,5.178879e-08,0.2469099,1.514281,-0.04593815
736023396.0,5.582975e-08,0.297706,1.476325,-0.07874385
736024196.0,6.624592e-08,0.4626266,1.510399,-0.08805328
736024929.0,7.036481e-08,0.4703269,1.456592,-0.04657437
736025675.0,7.434369e-08,0.4696855,1.472317,-0.07058127
736026475.0,8.470424e-08,0.6318141,1.405314,-0.1884212
736027276.0,9.023034e-08,0.6099157,1.345664,-0.2978076
736028142.0,1.111736e-07,0.7141094,1.246303,-0.2852398
736028908.0,1.581571e-07,0.7964495,1.255258,-0.3276188
736029707.0,1.851345e-07,0.8215344,1.180242,-0.3204949
736030440.0,1.417922e-07,0.764016,1.137232,-0.3542612
736031273.0,6.359435e-08,0.5595678,1.226453,-0.3341814
736032007.0,5.114263e-08,0.3662382,1.362186,-0.2921533
736032809.0,5.428525e-08,0.3240335,1.157512,-0.251981
736033542.0,5.467491e-08,0.3100271,1.241798,-0.2407021
736034343.0,5.556034e-08,0.2971557,1.563605,-0.3451069
736035146.0,5.538719e-08,0.2053736,1.451298,-0.0528675
736035880.0,6.520249e-08,0.2870133,-1.56675,0.01231544
736036680.0,9.924548e-08,0.4027348,-1.482718,0.2260801
736037414.0,8.258774e-08,0.3667363,1.502058,0.2649029
736038216.0,6.583525e-08,0.3549034,1.215768,0.04106087
736039018.0,7.283058e-08,0.4257221,1.299889,0.07271459
736039821.0,8.404336e-08,0.4689597,1.248224,0.03789593
736040557.0,8.497478e-08,0.4836137,1.204455,-0.00969356
736041360.0,7.622833e-08,0.4735512,1.143694,-0.08665724
736042097.0,6.105231e-08,0.4049596,1.217943,-0.05714816
736042901.0,6.467207e-08,0.397542,1.205885,-0.1045685
736043635.0,6.796695e-08,0.439997,1.120591,-0.07187668
736044438.0,6.661951e-08,0.4297533,1.234689,-0.1247489
736045177.0,7.070806e-08,0.4415376,1.182447,-0.01104386
736045982.0,8.873052e-08,0.5530851,1.174164,-0.2402675
736046782.0,1.061805e-07,0.609822,1.20733,-0.3193835
736047584.0,7.379319e-08,0.4778958,1.385972,-0.1264864
736048320.0,6.457018e-08,0.3610504,1.485731,-0.09456906
736049126.0,6.991279e-08,0.3911155,1.484577,-0.01664413
736049861.0,7.198003e-08,0.3617795,1.55462,0.01618115
736050663.0,7.585269e-08,0.4089639,-1.557338,0.1218204
736051467.0,8.680038e-08,0.4621881,-1.564893,0.1476825
736052204.0,1.072055e-07,0.5820745,1.557954,0.1393503
736052940.0,9.012258e-08,0.4573098,1.481291,0.1168011
736053743.0,9.9224e-08,0.485628,1.340333,0.04673608
736054479.0,1.034661e-07,0.3927702,1.405998,-0.1498154
736055282.0,8.397356e-08,0.3637557,1.514798,0.06458183
736056085.0,7.364751e-08,0.4331225,1.482052,0.1990096
736056885.0,7.492242e-08,0.4693431,1.445591,0.2416947
736057687.0,7.754828e-08,0.4393833,1.460571,0.2598136
736058422.0,8.57169e-08,0.4601153,1.381271,0.3151235
736059225.0,9.345196e-08,0.4124676,1.523128,0.2853201
736060026.0,1.154194e-07,0.4507227,-1.49308,0.05537561
736060794.0,4.312144e-07,0.7724055,-1.451284,-0.05049252
736061530.0,2.644702e-07,0.7444599,-1.537929,-0.07683244
736062366.0,1.398703e-07,0.58304,1.54489,0.1039247
736063100.0,1.407283e-07,0.6027041,1.523264,0.220966
736063901.0,1.396411e-07,0.5566818,1.495093,0.2929623
736064570.0,1.609188e-07,0.6395375,1.458911,0.3839945
736065471.0,2.298383e-07,0.7122579,1.487489,0.4667086
736066272.0,2.282825e-07,0.6841568,1.485438,0.5240022
736067068.0,1.468003e-07,0.6109764,1.389731,0.370417
736067836.0,1.329538e-07,0.5296266,1.281685,0.2579871
736068636.0,1.415924e-07,0.5679211,1.317854,0.2692653
736069434.0,1.390697e-07,0.5204963,1.314728,0.2818215
736070234.0,1.352843e-07,0.5019233,1.246944,0.3037928
736070969.0,1.381651e-07,0.4920882,1.251038,0.3397185
736071770.0,1.438699e-07,0.5312113,1.252876,0.3651672
736072402.0,2.061869e-07,0.6099606,1.429207,0.3821738
736073335.0,1.893983e-07,0.5241692,1.10399,0.3828443
736074068.0,2.279506e-07,0.5546419,1.070651,0.3318819
736074866.0,9.66781e-07,0.7644615,1.017475,0.2052932
736075664.0,9.231702e-07,0.8630068,1.102162,0.2126401
736076446.0,4.2582e-07,0.7559222,1.129584,0.3835861
736077193.0,4.376698e-07,0.7512615,1.133421,0.4042176
736077938.0,7.482855e-07,0.8621958,1.071614,0.4200531
736078752.0,2.677268e-06,0.9558382,1.089465,0.3809604
736079498.0,2.448179e-06,0.9477996,1.093672,0.3434298
736080248.0,6.221158e-07,0.9277814,1.058278,0.3140496
736080998.0,3.99098e-07,0.7074306,1.075786,0.3253551
736081817.0,3.086324e-07,0.6859634,1.127819,0.3674725
736082588.0,2.681638e-07,0.566011,1.181434,0.3961684
736083387.0,2.7158e-07,0.5681421,1.090442,0.380328
736084188.0,2.73231e-07,0.5511914,1.027345,0.4925885
736084922.0,2.924936e-07,0.5530902,0.9359122,0.4463383
736085723.0,3.079573e-07,0.5476744,0.929549,0.4410867
736086524.0,3.343616e-07,0.5307361,0.881577,0.4817728
736087190.0,4.114463e-07,0.5870729,0.7545825,0.4804287
736088092.0,5.409928e-07,0.6424093,0.7786401,0.409282
736088759.0,8.114718e-07,0.7190126,0.7926499,0.3858974
736089594.0,1.599082e-06,0.8277086,0.9549936,0.4178599
736090360.0,2.298539e-05,0.8996504,1.016159,0.4960959
736091093.0,4.051322e-06,0.911044,1.060698,0.5102255
736091926.0,1.38194e-06,0.8549724,0.9256134,0.4485587
736092728.0,1.153327e-06,0.7715079,0.9263124,0.5537219
736093530.0,9.362142e-07,0.7478499,0.8760256,0.525892
736094331.0,7.665639e-07,0.6974804,0.8762942,0.5127647
736095103.0,2.71236e-07,0.695072,0.9338712,0.4764479
736095850.0,6.511298e-07,0.6524573,0.7398937,0.4936881
736096592.0,6.178241e-07,0.6233515,0.7473097,0.5117643
736097393.0,5.296565e-07,0.5414651,0.6862121,0.5364312
736098194.0,4.971315e-07,0.5106368,0.5737256,0.5716707
736098925.0,5.04698e-07,0.5337804,0.5138103,0.5923921
736099726.0,4.941719e-07,0.5056683,0.3269425,0.6398388
736100527.0,5.645815e-07,0.5612833,0.2943735,0.6739989
736101260.0,6.317154e-07,0.5875543,-0.06615042,0.6495577
736102057.0,7.190325e-07,0.680296,-0.03753638,0.658377
736102791.0,7.906318e-07,0.712863,0.06152023,0.6252895
736103591.0,9.290362e-07,0.7397207,0.04528571,0.6519424
736104358.0,1.207778e-06,0.8152424,-0.04963278,0.6884555
736105158.0,1.110017e-06,0.7971141,0.05012513,0.6051785
736105893.0,1.203652e-06,0.8244575,0.1416528,0.5979508
736106695.0,1.363577e-06,0.8040138,0.1294264,0.5911777
736107396.0,2.309769e-06,0.7906,-0.6767947,0.7462005
736108197.0,2.748493e-06,0.8980582,0.04666961,0.6319811
736108962.0,9.628572e-06,0.915585,0.0447867,0.6190291
736109733.0,2.129606e-05,0.941261,0.01748491,0.6176843
736110469.0,0.0002276562,0.3298575,-0.01348888,0.2282089
736111304.0,3.300019e-05,0.9610826,0.076517,0.6177414
736112140.0,3.647606e-06,0.8826648,0.1740563,0.6578913
736112946.0,2.322799e-06,0.8313802,-0.01596176,0.6885585
736113683.0,1.667039e-06,0.8227408,0.003793605,0.6866655
