TimeStamp[us],power[w],dop,azimuthal[rad],ellipticity[rad]
-1168638092.0,2.439581e-07,0.8501468,-1.435484,-0.6645843
-1168637622.0,2.485333e-07,0.8550324,-1.473278,-0.6582387
-1168637220.0,2.551258e-07,0.8595848,-1.481818,-0.6507787
-1168636817.0,2.463377e-07,0.864406,-1.4907,-0.6481818
-1168636414.0,2.238819e-07,0.8562062,-1.550707,-0.6533246
-1168635945.0,2.260978e-07,0.855495,1.555838,-0.6655693
-1168635543.0,2.468385e-07,0.8583918,1.550143,-0.6670012
-1168635141.0,2.481379e-07,0.8530732,-1.557441,-0.6858785
-1168634673.0,2.640008e-07,0.8489182,-1.441751,-0.6877135
-1168634272.0,2.563024e-07,0.8396686,-1.3998,-0.6747661
-1168633870.0,2.573389e-07,0.8446596,-1.377012,-0.6648949
-1168633467.0,2.622071e-07,0.8536488,-1.3554,-0.6499282
-1168632998.0,2.658976e-07,0.8657002,-1.414919,-0.643119
-1168632596.0,2.756765e-07,0.8709486,-1.466439,-0.6533791
-1168632194.0,2.694692e-07,0.87163,-1.486179,-0.6628872
-1168631794.0,2.723901e-07,0.8722836,-1.509778,-0.6773703
-1168631326.0,2.68161e-07,0.8725092,-1.525397,-0.679967
-1168630925.0,2.740316e-07,0.8773386,-1.43976,-0.6739618
-1168630523.0,2.776866e-07,0.8725428,-1.408167,-0.6614146
-1168630052.0,2.906514e-07,0.8730282,-1.445971,-0.6646644
-1168629650.0,2.95013e-07,0.8689318,-1.463404,-0.6706527
-1168629316.0,3.021862e-07,0.865274,-1.505408,-0.6688181
-1168628814.0,2.96043e-07,0.8771096,-1.469725,-0.6667843
-1168628412.0,3.022295e-07,0.8763586,-1.461644,-0.6644184
-1168627943.0,3.277368e-07,0.876868,-1.44198,-0.6815263
-1168627541.0,3.470449e-07,0.880848,-1.427375,-0.6922576
-1168627138.0,3.347342e-07,0.8796982,-1.42499,-0.6801155
-1168626734.0,3.160656e-07,0.8733684,-1.42737,-0.6892996
-1168626262.0,3.057155e-07,0.8759194,-1.378612,-0.6787825
